Date,j_1 Hydraulic_head,j_10 Hydraulic_head,j_2_Hydraulic_head,j_20 Hydraulic_head,j_21 Hydraulic_head
28/03/2020 00:15,9.316430092,8.49461937,7.807880878,8.911430359,10.18880463
28/03/2020 00:30,9.073102951,8.496269226,8.002753258,9.113209724,10.19175053
28/03/2020 00:45,9.136190414,8.49788475,7.791847706,9.132866859,10.19462395
28/03/2020 01:00,9.149868011,8.499469757,7.845850945,9.143815994,10.1974287
28/03/2020 01:15,9.169415474,8.501024246,7.821983814,8.901474953,10.20017052
28/03/2020 01:30,9.180480957,8.502549171,7.796504021,9.112309456,10.20285225
28/03/2020 01:45,9.184127808,8.504047394,7.998451233,9.132472992,10.20548058
28/03/2020 02:00,9.191403389,8.505519867,8.036527634,9.148166656,10.2080555
28/03/2020 02:15,9.211314201,8.506966591,7.793592453,8.891546249,10.21058178
28/03/2020 02:30,9.21465683,8.508390427,7.997416496,9.111656189,10.21305943
28/03/2020 02:45,9.217967033,8.509792328,8.137034416,9.132282257,10.21548939
28/03/2020 03:00,9.232398987,8.511171341,7.790929794,9.149149895,10.21787357
28/03/2020 03:15,9.235630035,8.512529373,8.228645325,8.890000343,10.22021484
28/03/2020 03:30,9.253489494,8.513865471,7.790780067,9.110319138,10.22250938
28/03/2020 03:45,9.256637573,8.515182495,7.993000984,9.131858826,10.22475433
28/03/2020 04:00,9.259665489,8.516479492,8.133276939,9.14874649,10.22695351
28/03/2020 04:15,9.279694557,8.517758369,7.79070282,8.890000343,10.22910976
28/03/2020 04:30,9.282784462,8.519020081,7.991960526,9.109146118,10.23122597
28/03/2020 04:45,9.28567028,8.520264626,8.132389069,9.131668091,10.23331547
28/03/2020 05:00,9.298233032,8.521493912,7.790256023,9.148561478,10.23537922
28/03/2020 05:15,9.301199913,8.522708893,8.222172737,8.890000343,10.23741817
28/03/2020 05:30,9.313145638,8.523910522,7.790494919,9.107158661,10.23943329
28/03/2020 05:45,9.315236092,8.525098801,7.987500191,9.131243706,10.24142551
28/03/2020 06:00,9.317160606,8.526273727,8.12861824,9.14815712,10.24339771
28/03/2020 06:15,9.352070808,8.531949043,7.794469357,8.890000343,10.25294304
28/03/2020 06:30,9.07212925,8.537379265,8.460629463,9.174732208,10.26211929
28/03/2020 06:45,9.265703201,8.542573929,7.79580307,8.890000343,10.01845646
28/03/2020 07:00,9.283039093,8.54755497,8.455833435,9.174050331,10.10079288
28/03/2020 07:15,9.334720612,8.552339554,7.79269886,8.890000343,10.13393021
28/03/2020 07:30,9.07212925,8.556927681,8.448703766,9.173311234,10.15689087
28/03/2020 07:45,9.216672897,8.561336517,7.797409058,8.890000343,10.17469788
28/03/2020 08:00,9.236076355,8.565562248,8.443744659,9.172632217,10.19025898
28/03/2020 08:15,9.304159164,8.569620132,7.794776917,8.890000343,10.20414352
28/03/2020 08:30,9.316448212,8.573517799,8.438765526,9.17192173,10.21665764
28/03/2020 08:45,9.359549522,8.577260971,7.797328472,8.890000343,10.22800732
28/03/2020 09:00,9.07212925,8.580824852,8.432629585,9.171187401,10.23839951
28/03/2020 09:15,9.276778221,8.586560249,7.798884869,9.137060165,10.2611599
28/03/2020 09:30,9.315690994,8.590587616,8.860766411,9.280939102,10.09598446
28/03/2020 09:45,9.429521561,8.594169617,7.801072121,9.25724411,10.13963795
28/03/2020 10:00,9.075111389,8.597598076,8.842247963,9.203129768,10.18454742
28/03/2020 10:15,9.318951607,8.600891113,7.802573681,9.140109062,10.21687698
28/03/2020 10:30,9.075111389,8.604063988,8.80465126,9.279679298,10.24255753
28/03/2020 10:45,9.293647766,8.607131004,7.805871964,9.259572029,10.26495934
28/03/2020 11:00,9.328257561,8.610099792,8.881814957,9.205793381,10.12556171
28/03/2020 11:15,9.086940765,8.612962723,7.800720692,9.143156052,10.14035606
28/03/2020 11:30,9.175292969,8.615715027,8.803922653,9.278463364,10.1849966
28/03/2020 11:45,9.320633888,8.618368149,7.797803879,9.261906624,10.21722698
28/03/2020 12:00,9.075111389,8.620934486,8.836270332,9.208440781,10.24284935
28/03/2020 12:15,9.316175461,8.623432159,7.80066061,9.14622879,10.26522255
28/03/2020 12:30,9.075111389,8.625871658,8.85529995,9.277261734,10.13725853
28/03/2020 12:45,9.326125145,8.62825489,7.801361561,9.264198303,10.13954449
28/03/2020 13:00,9.075111389,8.630586624,8.83711338,9.211023331,10.18449497
28/03/2020 13:15,9.290910721,8.632120132,7.798597336,8.890000343,10.20699787
28/03/2020 13:30,9.317049026,8.63363266,8.685306549,9.201816559,10.22604465
28/03/2020 13:45,9.082791328,8.635128975,7.799196243,9.124456406,10.24257374
28/03/2020 14:00,9.157786369,8.636609077,8.672225952,9.200757027,10.25775814
28/03/2020 14:15,9.311634064,8.638072968,7.805894852,9.125716209,10.09714317
28/03/2020 14:30,9.073408127,8.639520645,8.662466049,9.199687004,10.11408997
28/03/2020 14:45,9.248187065,8.640954971,7.798662186,9.126959801,10.15579796
28/03/2020 15:00,9.286175728,8.6423769,8.653180122,9.198627472,10.1833849
28/03/2020 15:15,9.356352806,8.64378643,7.798439503,9.128216743,10.20602036
28/03/2020 15:30,9.073408127,8.645184517,8.643604279,9.197537422,10.22520828
28/03/2020 15:45,9.24654007,8.646571159,7.799435616,9.129435539,10.2418251
28/03/2020 16:00,9.285765648,8.647945404,8.634420395,9.196481705,10.25706196
28/03/2020 16:15,9.393268585,8.649985313,7.809186935,9.195268631,10.13846016
28/03/2020 16:30,9.075111389,8.651977539,8.828270912,9.131163597,10.13188648
28/03/2020 16:45,9.286658287,8.653898239,7.796107292,9.249412537,10.17988586
28/03/2020 17:00,9.323983192,8.655755043,8.827104568,9.251379967,10.21327496
28/03/2020 17:15,9.08673954,8.657554626,7.802278996,9.19633007,10.23959446
28/03/2020 17:30,9.170034409,8.659300804,8.826172829,9.132375717,10.26229286
28/03/2020 17:45,9.34168148,8.661001205,7.805104256,9.246613503,10.15988541
28/03/2020 18:00,9.075471878,8.410440445,8.825195313,9.252291679,10.13260651
28/03/2020 18:15,9.224402428,8.417723656,7.792342186,8.890000343,10.13808155
28/03/2020 18:30,9.229516983,8.424677849,7.952067375,9.078144073,10.1429863
28/03/2020 18:45,9.232714653,8.430420876,8.099308968,9.127328873,10.14761829
28/03/2020 19:00,9.24546051,8.435453415,7.790739536,9.144420624,10.15200615
28/03/2020 19:15,9.249836922,8.439996719,8.176282883,8.890000343,10.15611553
28/03/2020 19:30,9.266034126,8.44413662,7.790740967,9.074935913,10.15998173
28/03/2020 19:45,9.270296097,8.447936058,7.947305679,9.126896858,10.1636734
28/03/2020 20:00,9.27325058,8.451464653,8.095488548,9.144012451,10.16724205
28/03/2020 20:15,9.291115761,8.454745293,7.790694237,8.890000343,10.17069912
28/03/2020 20:30,9.295814514,8.457820892,7.946176052,9.072442055,10.17405987
28/03/2020 20:45,9.298639297,8.460723877,8.094571114,9.126702309,10.17733383
28/03/2020 21:00,9.308135986,8.463474274,7.79193449,9.143826485,10.18052673
28/03/2020 21:15,9.311040878,8.46609211,8.169631004,8.890000343,10.18364811
28/03/2020 21:30,9.321241379,8.468592644,7.79194212,9.069171906,10.18670177
28/03/2020 21:45,9.070426941,8.470992088,7.941128254,9.12624836,10.18969154
28/03/2020 22:00,9.095157623,8.473299026,8.090545654,9.143398285,10.19261646
28/03/2020 22:15,9.156155586,8.475522995,7.792323589,8.890000343,10.1954689
28/03/2020 22:30,9.164502144,8.477671623,7.94012785,9.066598892,10.19825459
28/03/2020 22:45,9.169160843,8.479752541,8.089753151,9.126073837,10.20097733
28/03/2020 23:00,9.18450737,8.481771469,7.790836811,9.143231392,10.20364285
28/03/2020 23:15,9.189949989,8.48373127,8.162951469,8.890000343,10.20625496
28/03/2020 23:30,9.208088875,8.485637665,7.790840149,9.063261032,10.20881557
28/03/2020 23:45,9.213237762,8.487493515,7.935153008,9.125638962,10.21132755
29/03/2020 00:00,9.21655941,8.489304543,8.085837364,9.142821312,10.21378994
29/03/2020 00:15,9.236019135,8.491072655,7.790717125,8.890000343,10.2162056
29/03/2020 00:30,9.241682053,8.492798805,7.933989525,9.060603142,10.21857738
29/03/2020 00:45,9.24479866,8.494487762,8.084911346,9.125443459,10.2209053
29/03/2020 01:00,9.256790161,8.496139526,7.790738583,9.142635345,10.22318459
29/03/2020 01:15,9.2615242,8.497758865,8.156242371,8.890000343,10.22541618
29/03/2020 01:30,9.276945114,8.499345779,7.790739059,9.057193756,10.22760201
29/03/2020 01:45,9.281553268,8.500902176,7.928936958,9.125007629,10.22974491
29/03/2020 02:00,9.284444809,8.502429962,8.080976486,9.142225266,10.23185349
29/03/2020 02:15,9.301315308,8.503930092,7.79227972,8.890000343,10.2339344
29/03/2020 02:30,9.305860519,8.505404472,7.927755356,9.054440498,10.23599052
29/03/2020 02:45,9.308006287,8.506854057,8.0800457,9.124811172,10.2380228
29/03/2020 03:00,9.315518379,8.508278847,7.791930199,9.142038345,10.24003029
29/03/2020 03:15,9.318630219,8.509682655,8.149503708,8.890000343,10.24201679
29/03/2020 03:30,9.328447342,8.511063576,7.791932106,9.050951958,10.24398327
29/03/2020 03:45,9.070422173,8.512422562,7.922457218,9.124352455,10.24592972
29/03/2020 04:00,9.092043877,8.513760567,8.075950623,9.141607285,10.24785805
29/03/2020 04:15,9.154529572,8.515079498,7.790761948,8.890000343,10.24976826
29/03/2020 04:30,9.163998604,8.516377449,7.921415806,9.048093796,10.25166035
29/03/2020 04:45,9.168667793,8.517658234,8.075156212,9.124176979,10.25353718
29/03/2020 05:00,9.183576584,8.518920898,7.79083395,9.141440392,10.2553978
29/03/2020 05:15,9.189569473,8.520166397,8.142731667,8.890000343,10.25724316
29/03/2020 05:30,9.207221031,8.521397591,7.790836334,9.04451561,10.25907326
29/03/2020 05:45,9.212881088,8.522613525,7.916186333,9.123738289,10.26088905
29/03/2020 06:00,9.216205597,8.523816109,8.789354324,9.141028404,10.17500305
29/03/2020 06:15,9.305169106,8.529615402,7.796206951,8.890000343,10.08016014
29/03/2020 06:30,9.07212925,8.535150528,8.198553085,9.139846802,10.1219635
29/03/2020 06:45,9.195381165,8.540440559,7.797543526,8.890000343,10.14813709
29/03/2020 07:00,9.229529381,8.545507431,8.196822166,9.139140129,10.1676321
29/03/2020 07:15,9.286772728,8.550374031,7.796587944,8.890000343,10.18398762
29/03/2020 07:30,9.312484741,8.555042267,8.190709114,9.13838768,10.19855213
29/03/2020 07:45,9.34808445,8.559524536,7.797207355,8.890000343,10.21159458
29/03/2020 08:00,9.07212925,8.563826561,8.184265137,9.137608528,10.223423
29/03/2020 08:15,9.193963051,8.567952156,7.794788837,8.890000343,10.23415279
29/03/2020 08:30,9.22923851,8.57191658,8.176247597,9.136876106,10.24418736
29/03/2020 08:45,9.285731316,8.575722694,7.795203209,8.890000343,10.25373173
29/03/2020 09:00,9.081723213,8.663244247,8.173394203,9.136086464,10.26287556
29/03/2020 09:15,9.332507133,8.410442352,7.809206486,9.210800171,10.22009277
29/03/2020 09:30,9.085662842,8.442680359,8.7973032,9.148963928,10.12376881
29/03/2020 09:45,9.266179085,8.476868629,7.796472549,9.19664669,10.17535686
29/03/2020 10:00,9.320334435,8.498726845,8.792405128,9.26455307,10.20977783
29/03/2020 10:15,9.154964447,8.51586628,7.802641392,9.211428642,10.23675919
29/03/2020 10:30,9.152570724,8.530312538,8.791072845,9.149693489,10.25974941
29/03/2020 10:45,9.315057755,8.543117523,7.805103779,9.192983627,10.22071075
29/03/2020 11:00,9.081130981,8.589719772,8.790265083,9.265087128,10.11611557
29/03/2020 11:15,9.275562286,8.594011307,7.802930832,9.212029457,10.17143822
29/03/2020 11:30,9.075111389,8.597446442,8.788672447,9.150390625,10.20678139
29/03/2020 11:45,9.257823944,8.600744247,7.797950745,9.188990593,10.23434448
29/03/2020 12:00,9.316210747,8.603922844,8.787307739,9.265386581,10.25759697
29/03/2020 12:15,9.197925568,8.606993675,7.809199333,9.212368011,10.22254086
29/03/2020 12:30,9.150946617,8.609968185,8.78991127,9.150790215,10.11113739
29/03/2020 12:45,9.294963837,8.612835884,7.800617218,9.185149193,10.16902161
29/03/2020 13:00,9.075111389,8.615592957,8.783675194,9.265837669,10.20494747
29/03/2020 13:15,9.249417305,8.617379189,7.799105167,9.150969505,10.22433472
29/03/2020 13:30,9.307431221,8.619120598,8.261255264,9.147777557,10.241045
29/03/2020 13:45,9.355542183,8.62082386,7.80313015,9.180685997,10.25633717
29/03/2020 14:00,9.183495522,8.622498512,8.784945488,9.14658165,10.21693897
29/03/2020 14:15,9.253921509,8.624145508,7.799779415,9.181759834,10.08523083
29/03/2020 14:30,9.313322067,8.6257658,8.246409416,9.145412445,10.14080715
29/03/2020 14:45,9.091399193,8.627362251,7.797737122,9.182912827,10.17253304
29/03/2020 15:00,9.13862133,8.628935814,8.237592697,9.144223213,10.19697094
29/03/2020 15:15,9.234321594,8.630485535,7.795721054,9.184020996,10.21747684
29/03/2020 15:30,9.300596237,8.632017136,8.225557327,9.143035889,10.23502636
29/03/2020 15:45,9.348877907,8.63353157,7.798330784,9.185128212,10.25076962
29/03/2020 16:00,9.203017235,8.635027885,8.732057571,9.141827583,10.21607685
29/03/2020 16:15,9.270888329,8.63724041,7.80023241,9.242967606,10.09619999
29/03/2020 16:30,9.076834679,8.639420509,8.663815498,9.186510086,10.16234589
29/03/2020 16:45,9.264100075,8.641568184,7.80023241,9.12108326,10.19997692
29/03/2020 17:00,9.076545715,8.643688202,8.35091114,9.159205437,10.22893143
29/03/2020 17:15,9.229357719,8.645782471,7.800431252,9.260640144,10.2528162
29/03/2020 17:30,9.315851212,8.647850037,8.79848671,9.206995964,10.23191071
29/03/2020 17:45,9.290390015,8.649893761,7.806233883,9.14456749,10.09842205
29/03/2020 18:00,9.143616676,8.651888847,8.329013824,9.155745506,10.16326523
29/03/2020 18:15,9.187109947,8.652059555,7.792714596,8.890000343,10.16702175
29/03/2020 18:30,9.195883751,8.652222633,7.87153101,8.99636364,10.17048454
29/03/2020 18:45,9.199361801,8.652383804,8.039118767,9.119682312,10.17385101
29/03/2020 19:00,9.211107254,8.652545929,7.792052746,9.13723278,10.17712975
29/03/2020 19:15,9.217823029,8.6527071,8.094288826,8.890000343,10.18032837
29/03/2020 19:30,9.233179092,8.652867317,7.790359974,8.991805077,10.18345356
29/03/2020 19:45,9.23960495,8.653027534,7.866833687,9.119215012,10.18651104
29/03/2020 20:00,9.242734909,8.653186798,8.036013603,9.136816025,10.18950558
29/03/2020 20:15,9.258962631,8.653346062,7.790863991,8.890000343,10.19243431
29/03/2020 20:30,9.266576767,8.653505325,7.865383148,8.987452507,10.19529152
29/03/2020 20:45,9.269551277,8.653662682,8.035033226,9.118998528,10.19808102
29/03/2020 21:00,9.279555321,8.653820992,7.790765762,9.136627197,10.20080853
29/03/2020 21:15,9.285534859,8.653978348,8.08719635,8.890000343,10.20347691
29/03/2020 21:30,9.298916817,8.65413475,7.790571213,8.982635498,10.20609188
29/03/2020 21:45,9.304347038,8.654292107,7.858882427,9.118502617,10.20865536
29/03/2020 22:00,9.306604385,8.654447556,8.030861855,9.136210442,10.21117115
29/03/2020 22:15,9.316828728,8.654603004,7.792714119,8.890000343,10.2136364
29/03/2020 22:30,9.16564846,8.654758453,7.857357502,8.97787571,10.21605492
29/03/2020 22:45,9.081364632,8.654912949,8.029811859,9.118238449,10.21842957
29/03/2020 23:00,9.139198303,8.655067444,7.790573597,9.135993958,10.22076035
29/03/2020 23:15,9.150830269,8.655221939,8.080052376,8.890000343,10.22304249
29/03/2020 23:30,9.172804832,8.655374527,7.790345192,8.972801208,10.22527695
29/03/2020 23:45,9.181148529,8.655528069,7.850579262,9.117740631,10.22746563
30/03/2020 00:00,9.18478775,8.655680656,8.025673866,9.135602951,10.2296114
30/03/2020 00:15,9.202711105,8.655833244,7.79805994,8.890000343,10.23172092
30/03/2020 00:30,9.211929321,8.655984879,7.849043846,8.967699051,10.2338047
30/03/2020 00:45,9.215261459,8.656136513,8.024679184,9.117492676,10.23586178
30/03/2020 01:00,9.226084709,8.656287193,7.790350437,9.13541317,10.23789501
30/03/2020 01:15,9.23303318,8.656437874,8.055444717,8.985773087,10.2399044
30/03/2020 01:30,9.24744606,8.656588554,7.790568829,8.962163925,10.24189281
30/03/2020 01:45,9.254148483,8.656738281,7.841859818,9.116920471,10.24386024
30/03/2020 02:00,9.257190704,8.656888008,8.020447731,9.134994507,10.2458086
30/03/2020 02:15,9.271251678,8.657036781,7.798841476,9.048729897,10.24773788
30/03/2020 02:30,9.280414581,8.657185555,7.840260029,8.956551552,10.24964809
30/03/2020 02:45,9.28331089,8.657334328,8.019445419,9.11664772,10.25154209
30/03/2020 03:00,9.292655945,8.657482147,7.790791512,9.134804726,10.25341988
30/03/2020 03:15,9.298931122,8.657629967,8.011956215,9.094967842,10.25528145
30/03/2020 03:30,9.309327126,8.657777786,7.790337563,8.950485229,10.25712681
30/03/2020 03:45,9.313657761,8.657924652,7.83259964,9.116024971,10.25895786
30/03/2020 04:00,9.315587044,8.658070564,8.214169502,9.134384155,10.24417114
30/03/2020 04:15,9.346055031,8.65821743,7.799515247,9.119109154,10.01956844
30/03/2020 04:30,9.301181793,8.658363342,7.829730511,8.944185257,10.05631065
30/03/2020 04:45,9.077267647,8.658508301,8.013450623,9.115663528,10.07422066
30/03/2020 05:00,9.137521744,8.658653259,7.792085171,9.134162903,10.08627701
30/03/2020 05:15,9.150268555,8.658798218,7.96548605,9.124300003,10.09609795
30/03/2020 05:30,9.171685219,8.658943176,7.790796757,8.937407494,10.10460663
30/03/2020 05:45,9.180757523,8.659087181,7.822597504,9.115027428,10.11218643
30/03/2020 06:00,9.184401512,8.659231186,8.009875298,9.133773804,10.11907196
30/03/2020 06:15,9.231532097,8.659942627,7.801858902,9.193680763,10.14603233
30/03/2020 06:30,9.3198843,8.624198914,7.892554283,9.012498856,10.16599369
30/03/2020 06:45,9.34113884,8.414440155,7.801858902,9.16831398,10.18254852
30/03/2020 07:00,9.087472916,8.442612648,7.882777691,9.002710342,10.19726753
30/03/2020 07:15,9.181058884,8.459635735,7.795861244,9.169898033,10.21043491
30/03/2020 07:30,9.239872932,8.472419739,7.871659279,8.992302895,10.2223711
30/03/2020 07:45,9.275015831,8.482980728,7.797050476,9.171463013,10.23318863
30/03/2020 08:00,9.318774223,8.492132187,7.864309311,8.981144905,10.24327564
30/03/2020 08:15,9.320702553,8.500299454,7.804972649,9.17302227,10.25286102
30/03/2020 08:30,9.084583282,8.507723808,7.939598083,8.9690485,10.25668049
30/03/2020 08:45,9.186134338,8.514564514,8.803760529,9.17454052,10.02676201
30/03/2020 09:00,9.282524109,8.520914078,7.840408802,8.955784798,10.10536098
30/03/2020 09:15,9.324810028,8.534708023,8.71031189,9.271909714,10.1662302
30/03/2020 09:30,9.39949894,8.547073364,7.896893501,9.21971035,10.20284462
30/03/2020 09:45,9.145450592,8.558275223,8.83985424,9.159351349,10.2312088
30/03/2020 10:00,9.323560715,8.568421364,7.83881712,8.953075409,10.25481606
30/03/2020 10:15,9.12167263,8.577629089,8.808451653,9.275577545,10.27481556
30/03/2020 10:30,9.338733673,8.584733009,7.831130028,9.22386837,10.08732796
30/03/2020 10:45,9.089383125,8.589197159,8.853774071,9.164200783,10.15901089
30/03/2020 11:00,9.329269409,8.592855453,7.79668045,8.890000343,10.19750118
30/03/2020 11:15,9.075111389,8.596339226,8.814814568,9.274692535,10.22699642
30/03/2020 11:30,9.307596207,8.599679947,7.803054333,9.224840164,10.25112057
30/03/2020 11:45,9.331397057,8.60289669,8.851070404,9.165331841,10.27267933
30/03/2020 12:00,9.092756271,8.6060009,7.806732178,8.890000343,10.08445263
30/03/2020 12:15,9.182197571,8.609005928,8.813686371,9.27208519,10.15323162
30/03/2020 12:30,9.331220627,8.61191082,7.808962822,9.225831985,10.19340324
30/03/2020 12:45,9.075111389,8.614703178,8.849469185,9.16648674,10.22378731
30/03/2020 13:00,9.326597214,8.617391586,7.797352314,8.912675858,10.24835777
30/03/2020 13:15,9.073408127,8.61913681,8.787631035,9.219574928,10.26318741
30/03/2020 13:30,9.307462692,8.620840073,7.801478386,8.972614288,10.02525616
30/03/2020 13:45,9.359613419,8.669387817,8.787586212,9.218590736,10.12285233
30/03/2020 14:00,9.082974434,8.410293579,7.800352573,8.993196487,10.16089535
30/03/2020 14:15,9.178355217,8.533927917,8.786812782,9.217594147,10.18742561
30/03/2020 14:30,9.307080269,8.586151123,7.794974327,9.010829926,10.20940876
30/03/2020 14:45,9.325171471,8.589007378,8.785527229,9.216596603,10.22810268
30/03/2020 15:00,9.082694054,8.591483116,7.799578667,9.026603699,10.24443054
30/03/2020 15:15,9.162639618,8.593862534,8.785376549,9.215596199,10.25948715
30/03/2020 15:30,9.321222305,8.596172333,7.797112465,9.040894508,10.02701187
30/03/2020 15:45,9.073408127,8.598419189,8.784690857,9.214588165,10.12099838
30/03/2020 16:00,9.259912491,8.600607872,7.800798893,9.054145813,10.15979385
30/03/2020 16:15,9.301998138,8.603786469,8.808586121,9.264005661,10.19804192
30/03/2020 16:30,9.395009995,8.606862068,7.798650742,9.232523918,10.22741127
30/03/2020 16:45,9.075111389,8.609839439,8.842768669,9.17429924,10.25148678
30/03/2020 17:00,9.321241379,8.61271286,7.797029495,9.049551964,10.27299118
30/03/2020 17:15,9.075111389,8.615474701,8.862363815,9.260157585,10.13496971
30/03/2020 17:30,9.331154823,8.618136406,7.801961422,9.232228279,10.15263939
30/03/2020 17:45,9.075111389,8.620709419,8.843624115,9.173958778,10.19301414
30/03/2020 18:00,9.319954872,8.623212814,7.803798199,9.045837402,10.22347164
30/03/2020 18:15,9.070425987,8.623428345,7.976037025,9.099814415,10.22580624
30/03/2020 18:30,9.101085663,8.623634338,8.118990898,9.130022049,10.22798443
30/03/2020 18:45,9.147935867,8.623839378,7.790459156,9.146986008,10.23012066
30/03/2020 19:00,9.154208183,8.624044418,8.205090523,8.890000343,10.23222351
30/03/2020 19:15,9.179073334,8.624248505,7.791477203,9.097570419,10.23430061
30/03/2020 19:30,9.183530807,8.624451637,7.972798347,9.129622459,10.23635197
30/03/2020 19:45,9.187141418,8.624655724,8.116304398,9.146607399,10.23837948
30/03/2020 20:00,9.209641457,8.624858856,7.791965008,8.890000343,10.24038315
30/03/2020 20:15,9.214109421,8.625061035,7.971721172,9.095805168,10.24236584
30/03/2020 20:30,9.217424393,8.625263214,8.115404129,9.129430771,10.24432945
30/03/2020 20:45,9.231129646,8.625465393,7.791592121,9.146421432,10.24627304
30/03/2020 21:00,9.235109329,8.625666618,8.198545456,8.890000343,10.24819756
30/03/2020 21:15,9.252274513,8.625867844,7.791416168,9.093203545,10.25010395
30/03/2020 21:30,9.256137848,8.626068115,7.967088699,9.129002571,10.25199413
30/03/2020 21:45,9.259168625,8.626268387,8.111579895,9.146016121,10.25386715
30/03/2020 22:00,9.278220177,8.626468658,7.791314602,8.890000343,10.25572491
30/03/2020 22:15,9.282308578,8.626667976,7.966003418,9.091127396,10.25756741
30/03/2020 22:30,9.285196304,8.626867294,8.110676765,9.128809929,10.2593956
30/03/2020 22:45,9.297111511,8.627066612,7.790863514,9.145830154,10.26120853
30/03/2020 23:00,9.300756454,8.627264977,8.813993454,8.890000343,10.05043221
30/03/2020 23:15,9.333478928,8.627462387,7.791703224,9.088129044,10.04735279
30/03/2020 23:30,9.070426941,8.627660751,7.961845875,9.128359795,10.06914139
30/03/2020 23:45,9.098530769,8.627858162,8.107262611,9.145402908,10.08260059
31/03/2020 00:00,9.157978058,8.628054619,7.79196167,8.890000343,10.09300232
31/03/2020 00:15,9.165064812,8.628251076,7.960216522,9.085774422,10.10189247
31/03/2020 00:30,9.169711113,8.628447533,8.105929375,9.12818718,10.1097517
31/03/2020 00:45,9.18554306,8.628643036,7.791429996,9.145236969,10.11684799
31/03/2020 01:00,9.190375328,8.628839493,8.185386658,8.890000343,10.12333202
31/03/2020 01:15,9.209056854,8.629034042,7.791439533,9.082643509,10.12922573
31/03/2020 01:30,9.213636398,8.629228592,7.955467224,9.127757072,10.1346674
31/03/2020 01:45,9.216954231,8.629423141,8.102072716,9.14482975,10.13976955
31/03/2020 02:00,9.237174988,8.629617691,7.791322231,8.890000343,10.14457703
31/03/2020 02:15,9.242055893,8.629811287,7.954357147,9.080246925,10.14912701
31/03/2020 02:30,9.24516964,8.630004883,8.101161957,9.127563477,10.15342331
31/03/2020 02:45,9.257659912,8.630197525,7.791332245,9.144643784,10.15744495
31/03/2020 03:00,9.261883736,8.630391121,8.178771019,8.890000343,10.16124249
31/03/2020 03:15,9.277783394,8.630583763,7.791325569,9.077061653,10.16489124
31/03/2020 03:30,9.281900406,8.630775452,7.949546814,9.127131462,10.16842079
31/03/2020 03:45,9.284790039,8.630968094,8.097288132,9.144235611,10.17184353
31/03/2020 04:00,9.30227375,8.631159782,7.79196167,8.890000343,10.17517376
31/03/2020 04:15,9.306125641,8.631350517,7.948421955,9.074594498,10.17842007
31/03/2020 04:30,9.308252335,8.631542206,8.096372604,9.126936913,10.18158817
31/03/2020 04:45,9.31607914,8.631732941,7.790781975,9.144049644,10.18468571
31/03/2020 05:00,9.318860054,8.631923676,8.172128677,8.890000343,10.18771744
31/03/2020 05:15,9.328998566,8.632113457,7.790777683,9.07134819,10.19068718
31/03/2020 05:30,9.070431709,8.632304192,7.943389416,9.126482964,10.19358635
31/03/2020 05:45,9.095536232,8.632493973,8.092344284,9.143620491,10.1964159
31/03/2020 06:00,9.156370163,8.6326828,7.791318417,8.890000343,10.19917965
31/03/2020 06:15,9.191252708,8.633623123,8.297294617,9.152837753,10.21211624
31/03/2020 06:30,9.258150101,8.634560585,7.79863596,8.890000343,10.22389698
31/03/2020 06:45,9.283632278,8.635490417,8.291989326,9.152106285,10.23458672
31/03/2020 07:00,9.329532623,8.636415482,7.792337418,8.890000343,10.24459839
31/03/2020 07:15,9.07212925,8.637332916,8.285842896,9.151342392,10.25412369
31/03/2020 07:30,9.202685356,8.638244629,7.798819542,8.890000343,10.26325321
31/03/2020 07:45,9.231809616,8.639151573,8.809649467,9.150615692,10.16285133
31/03/2020 08:00,9.324154854,8.640050888,7.80020237,8.890000343,10.08689499
31/03/2020 08:15,9.07212925,8.640946388,8.272697449,9.149874687,10.12565041
31/03/2020 08:30,9.201748848,8.641836166,7.79832077,8.890000343,10.15079117
31/03/2020 08:45,9.231467247,8.642721176,8.270549774,9.149173737,10.16971874
31/03/2020 09:00,9.292057991,8.643602371,7.795467854,8.890000343,10.18582821
31/03/2020 09:15,9.075111389,8.645690918,8.783221245,9.212582588,10.21779728
31/03/2020 09:30,9.264583588,8.647760391,7.802385807,9.245796204,10.24332523
31/03/2020 09:45,9.322489738,8.649805069,8.811309814,9.189825058,10.26565266
31/03/2020 10:00,9.094349861,8.651803017,7.809209347,9.124926567,10.19843102
31/03/2020 10:15,9.162397385,8.653730392,8.772604942,9.209576607,10.1329155
31/03/2020 10:30,9.300281525,8.655592918,7.802689552,9.246744156,10.18050861
31/03/2020 10:45,9.075111389,8.65739727,8.809293747,9.190929413,10.21374989
31/03/2020 11:00,9.293241501,8.659148216,7.80275631,9.126197815,10.23998737
31/03/2020 11:15,9.075111389,8.660851479,8.73550415,9.206501961,10.26264381
31/03/2020 11:30,9.347774506,8.410447121,7.80918026,9.247655869,10.19923306
31/03/2020 11:45,9.075111389,8.447821617,8.810312271,9.191990852,10.1265564
31/03/2020 12:00,9.291400909,8.479663849,7.802135944,9.127418518,10.1768837
31/03/2020 12:15,9.075111389,8.500815392,8.704916,9.203396797,10.21095181
31/03/2020 12:30,9.258253098,8.517578125,7.802622318,9.248579025,10.23770523
31/03/2020 12:45,9.321269035,8.531806946,8.805125237,9.193069458,10.26059532
