;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
2111;B;50477695;2019-11-18;DW;MAT_PVCV;;-;2004;3.0;110;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_EXTERN;-;-;-;BUIS;
1450;B;50469080;2019-08-17;DW;MAT_AC;;-;1972;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
566;B;-1;2019-04-13;DW;MAT_AC;;-;1978;-1.0;100;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
316;B;-1;2019-02-20;DW;MAT_PVC;TYP_FLENS;-;1977;-1.0;110;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_AND;-;ORZ_EXTERN;-;-;-;VERB;
1007;B;-1;2019-06-22;DW;MAT_AC;;-;1972;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1721;B;50472181;2019-09-24;DW;MAT_ST;;-;1968;-1.0;100;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1309;B;-1;2019-07-28;DW;MAT_AC;;-;1981;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
2097;B;50476637;2019-11-15;DW;MAT_AC;;-;1969;-1.0;100;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;LENGTE_ONB;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1207;B;-1;2019-07-15;DW;MAT_AC;;-;1970;-1.0;100;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1811;B;50473626;2019-10-07;DW;MAT_PVCV;;-;2015;3.0;110;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;BUIS_PUNTLEK;-;ORZ_EXTERN;-;-;-;BUIS;
38;B;-1;2019-01-09;DW;MAT_AC;;-;1976;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
870;B;-1;2019-06-04;DW;MAT_AC;;-;1959;-1.0;100;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
336;B;-1;2019-02-25;DW;MAT_ST;;-;1951;-1.0;100;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
2026;B;50489074;2019-11-06;DW;MAT_ST;;-;1962;-1.0;80;BOM_NEE;-;-1;-;-1;-1;-;DEK_0,8T1,5;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1138;B;-1;2019-07-05;DW;MAT_ST;;-;1969;-1.0;100;BOM_JA;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1442;B;50469072;2019-08-15;DW;MAT_AC;;-;1968;-1.0;100;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1057;B;-1;2019-06-27;DW;MAT_PVCV;TYP_AND;-;2015;-1.0;110;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;-;-;VERB;
1507;B;50469820;2019-08-27;DW;MAT_AC;;-;1960;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1237;B;-1;2019-07-18;DW;MAT_ST;;-;1958;-1.0;100;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1284;B;50471556;2019-07-25;DW;MAT_ST;;-;1965;-1.0;80;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
798;B;-1;2019-05-23;DW;MAT_GG;TYP_LMOF;-;1940;-1.0;100;BOM_NEE;RELIN_NEE;-1;KB_NEE;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
176;B;-1;2019-01-28;DW;MAT_PVCV;TYP_NTRV_STEEK;-;2009;-1.0;160;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
1544;B;50470100;2019-08-31;DW;MAT_ST;;-;1956;-1.0;80;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
2149;B;50477269;2019-11-24;DW;MAT_PVC;TYP_NTRV_STEEK;-;1974;-1.0;110;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
43;B;-1;2019-01-10;DW;MAT_AC;;-;1972;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;-;-;BUIS;
2349;B;50479427;2019-12-31;DW;MAT_AC;;-;1969;-1.0;100;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
184;B;-1;2019-01-30;DW;MAT_PVC;;-;2008;3.0;40;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;BUIS_AND;-;ORZ_EXTERN;-;-;-;BUIS;
365;B;-1;2019-03-02;DW;MAT_AC;;-;1955;-1.0;100;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;-;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;-;-;REPAR;
988;B;-1;2019-06-19;DW;MAT_AC;;-;1976;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1756;B;50472571;2019-09-27;DW;MAT_PVCV;;-;2004;3.0;110;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_AND;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1282;B;-1;2019-07-25;DW;MAT_ST;;-;1964;-1.0;100;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1146;B;-1;2019-07-06;DW;MAT_ST;;-;1926;-1.0;80;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
236;B;-1;2019-02-07;DW;MAT_AC;;-;1972;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
904;B;-1;2019-06-07;DW;MAT_ST;;-;1952;-1.0;80;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1028;B;-1;2019-06-25;DW;MAT_AC;;-;1979;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1289;B;-1;2019-07-26;DW;MAT_ST;;-;1963;-1.0;80;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
829;B;-1;2019-05-29;DW;MAT_ST;;-;1963;-1.0;125;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
565;B;-1;2019-04-13;DW;MAT_AC;;-;1978;-1.0;100;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1475;B;50469437;2019-08-22;DW;MAT_ST;;-;1968;-1.0;100;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1121;B;-1;2019-07-03;DW;MAT_AC;;-;1970;-1.0;100;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
816;B;-1;2019-05-27;DW;MAT_AC;;-;1966;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1760;B;50472564;2019-09-27;DW;MAT_ST;;-;1962;-1.0;80;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
2185;B;50477789;2019-11-30;DW;MAT_AC;;-;1965;-1.0;150;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;LENGTE_ONB;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1419;B;50472544;2019-08-10;DW;MAT_ST;;-;1960;-1.0;150;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1845;B;50473674;2019-10-10;DW;MAT_ST;;-;1967;-1.0;100;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
89;B;-1;2019-01-17;DW;MAT_PVC;TYP_PVCLIJM;-;2018;-1.0;63;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
80;B;50477042;2019-01-16;DW;MAT_AC;;-;1976;-1.0;100;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_AND;-;ORZ_INTERN;-;-;ORZ_INT_AANLEG;BUIS;
1368;B;50468816;2019-08-03;DW;MAT_GG;;-;1956;-1.0;125;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_AND;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
458;B;-1;2019-03-22;DW;MAT_PVC;;-;2014;3.0;40;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_EXTERN;-;-;-;BUIS;
501;B;-1;2019-04-01;DW;MAT_AC;TYP_AND;-;1979;-1.0;100;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;VERB_AND;-;ORZ_INTERN;-;-;ORZ_INT_MONTEUR;VERB;
448;B;-1;2019-03-21;DW;MAT_AC;;-;1961;-1.0;125;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1857;B;50473916;2019-10-14;DW;MAT_ST;;-;1949;-1.0;150;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1009;B;-1;2019-06-23;DW;MAT_AC;;-;1965;-1.0;125;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
854;B;-1;2019-06-03;DW;MAT_ST;;-;1966;-1.0;100;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
32;B;-1;2019-01-08;DW;MAT_AC;;-;1978;-1.0;100;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1508;B;50469818;2019-08-27;DW;MAT_AC;;-;1972;-1.0;100;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
661;B;-1;2019-04-27;DW;MAT_AC;;-;1965;-1.0;50;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1606;B;50470843;2019-09-08;DW;MAT_AC;;-;1991;-1.0;100;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1260;B;-1;2019-07-23;DW;MAT_AC;;-;1959;-1.0;100;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
849;B;-1;2019-06-03;DW;MAT_AC;;-;1969;-1.0;100;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
818;B;-1;2019-05-27;DW;MAT_PVCV;TYP_AND;-;2011;-1.0;110;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
1770;B;50472844;2019-10-01;DW;MAT_ST;;-;1954;-1.0;80;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1497;B;50469715;2019-08-26;DW;MAT_AC;;-;1990;-1.0;100;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;-;-;BUIS;
