;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
41;B;-;2017-01-09;-;MAT_AC;-;-;1959;14.0;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1385;B;-;2017-09-17;-;MAT_AC;-;-;1988;;100;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1832;B;-;2017-12-12;-;MAT_GG;-;-;1950;;100;BOM_ONB;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
1824;B;-;2017-12-09;-;MAT_AC;-;-;1960;15.0;125;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1748;B;-;2017-11-23;-;MAT_PVCV;-;-;2015;3.0;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
1126;B;-;2017-08-05;-;MAT_AC;-;-;1972;;100;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1620;B;-;2017-10-29;-;MAT_AC;-;-;1957;15.0;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1017;B;-;2017-07-17;-;MAT_AC;-;-;1974;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1068;B;-;2017-07-26;-;MAT_ST;-;-;1955;;80;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
450;B;-;2017-04-02;-;MAT_AC;TYP_NTRV_STEEK;-;1957;;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1117;B;-;2017-08-03;-;MAT_ST;-;-;1965;;125;BOM_ONB;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
694;B;-;2017-05-31;-;MAT_ST;-;-;1955;;80;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
132;B;-;2017-01-22;-;MAT_GG;-;-;1968;;200;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
249;B;-;2017-02-13;-;MAT_AC;-;-;1974;;150;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1140;B;-;2017-08-08;-;MAT_PVC;TYP_NTRV_STEEK;-;2008;;63;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
1206;B;-;2017-08-22;-;MAT_ST;-;-;1955;;80;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
582;B;-;2017-05-08;-;MAT_AC;-;-;1981;;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
857;B;-;2017-06-22;-;MAT_PVC;TYP_TRV_STEEK;-;2005;;50;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1272;B;-;2017-08-30;-;MAT_ST;-;-;1967;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
265;B;-;2017-02-16;-;MAT_ST;-;-;1930;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1608;B;-;2017-10-26;-;MAT_AC;-;-;1973;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1738;B;-;2017-11-21;-;MAT_ST;-;-;1949;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
85;B;-;2017-01-16;-;MAT_AC;-;-;1970;;100;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
810;B;-;2017-06-17;-;MAT_ST;-;-;1952;;80;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
772;B;-;2017-06-11;-;MAT_ST;-;-;1960;;100;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1335;B;-;2017-09-10;-;MAT_AC;-;-;1969;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1838;B;-;2017-12-12;-;MAT_AC;TYP_AND;-;1973;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
196;B;-;2017-01-31;-;MAT_PVC;TYP_NTRV_STEEK;-;1970;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1021;B;-;2017-07-18;-;MAT_PVC;TYP_AND;-;1995;;110;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1041;B;-;2017-07-21;-;MAT_ST;-;-;1962;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
674;B;-;2017-05-29;-;MAT_PVC;-;-;1978;2.0;63;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
1207;B;-;2017-08-22;-;MAT_ST;-;-;1971;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1405;B;-;2017-09-21;-;MAT_AC;-;-;1971;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1826;B;-;2017-12-10;-;MAT_AC;-;-;1979;;100;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
635;B;-;2017-05-20;-;MAT_AC;-;-;1965;15.0;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
651;B;-;2017-05-23;-;MAT_ST;-;-;1963;;100;BOM_JA;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1078;B;-;2017-07-28;-;MAT_ST;-;-;1970;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
852;B;-;2017-06-22;-;MAT_ST;-;-;1921;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1055;B;-;2017-07-24;-;MAT_ST;-;-;1963;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1378;B;-;2017-09-16;-;MAT_AC;-;-;1958;;125;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
377;B;-;2017-03-14;-;MAT_ST;-;-;1965;;80;BOM_NEE;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;;;;BUIS;
1014;B;-;2017-07-17;-;MAT_AC;-;-;1975;18.0;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1034;B;-;2017-07-19;-;MAT_AC;-;-;1964;;100;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1564;B;-;2017-10-17;-;MAT_AC;-;-;1972;;100;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_EXTERN;;;;BUIS;
1139;B;-;2017-08-08;-;MAT_ST;-;-;1948;;80;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
214;B;-;2017-02-04;-;MAT_PVC;TYP_NTRV_STEEK;-;1975;;90;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;;;;VERB;
978;B;-;2017-07-12;-;MAT_ST;-;-;1960;;100;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1157;B;-;2017-08-11;-;MAT_ST;-;-;1963;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
708;B;-;2017-06-02;-;MAT_ST;-;-;1953;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
718;B;-;2017-06-03;-;MAT_ST;-;-;1952;;80;BOM_NEE;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
20;B;-;2017-01-05;-;MAT_AC;-;-;1962;;100;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1165;B;-;2017-08-13;-;MAT_PVCV;TYP_NTRV_STEEK;-;2010;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;;;;VERB;
364;B;-;2017-03-13;-;MAT_PVCV;-;-;2007;4.0;160;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1560;B;-;2017-10-16;-;MAT_ST;TYP_FLENS;-;1983;;400;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
650;B;-;2017-05-23;-;MAT_AC;-;-;1965;;50;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1691;B;-;2017-11-10;-;MAT_ST;-;-;1955;;100;BOM_NEE;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
625;B;-;2017-05-18;-;MAT_ST;-;-;1911;;300;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1307;B;-;2017-09-05;-;MAT_AC;-;-;1983;;100;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
748;B;-;2017-06-07;-;MAT_ST;-;-;1951;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
769;B;-;2017-06-11;-;MAT_ST;-;-;1970;;100;BOM_ONB;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1758;B;-;2017-11-24;-;MAT_GG;-;-;1951;;200;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
1049;B;-;2017-07-22;-;MAT_ST;-;-;1966;;150;BOM_ONB;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
171;B;-;2017-01-25;-;MAT_GG;-;-;1949;;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
861;B;-;2017-06-23;-;MAT_ST;-;-;1960;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1435;B;-;2017-09-29;-;MAT_ST;-;-;1926;;80;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
303;B;-;2017-02-24;-;MAT_AC;-;-;1960;15.0;125;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
1051;B;-;2017-07-23;-;MAT_AC;-;-;1971;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1110;B;-;2017-08-02;-;MAT_ST;-;-;1966;;150;BOM_NEE;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
931;B;-;2017-07-03;-;MAT_ST;-;-;1956;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
803;B;-;2017-06-15;-;MAT_PVC;TYP_NTRV_STEEK;-;1968;;110;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1739;B;-;2017-11-22;-;MAT_AC;-;-;1988;;100;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
878;B;-;2017-06-25;-;MAT_ST;-;-;1956;;100;BOM_NEE;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1906;B;-;2017-12-27;-;MAT_ST;-;-;1967;;80;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1555;B;-;2017-10-16;-;MAT_AC;-;-;1970;;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
827;B;-;2017-06-19;-;MAT_AC;-;-;1963;;100;BOM_ONB;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1725;B;50499724;2017-11-17;DW;MAT_ST;;-;1969;-1.0;100;BOM_NEE;-;-1;-;-1;-1;-;DEK_0,8T1,5;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
591;B;-;2017-05-10;-;MAT_ST;-;-;1964;;50;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1672;B;-;2017-11-07;-;MAT_ST;-;-;1964;;100;BOM_NEE;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1130;B;-;2017-08-06;-;MAT_ST;-;-;1961;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1712;B;-;2017-11-15;-;MAT_ST;-;-;1935;;80;BOM_NEE;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
747;B;-;2017-06-07;-;MAT_ST;-;-;1962;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
527;B;-;2017-04-20;-;MAT_AC;TYP_NTRV_STEEK;-;1979;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
859;B;-;2017-06-22;-;MAT_AC;-;-;1991;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
598;B;-;2017-05-12;-;MAT_PVC;TYP_TRV_STEEK;-;1970;;110;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_EXTERN;;;;VERB;
1303;B;-;2017-09-04;-;MAT_PVC;TYP_NTRV_STEEK;-;1975;;160;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;;;;VERB;
1100;B;-;2017-08-01;-;MAT_AC;-;-;1973;14.0;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
698;B;-;2017-06-01;-;MAT_ST;-;-;1969;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
424;B;-;2017-03-26;-;MAT_AC;TYP_NTRV_STEEK;-;1965;;300;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
76;B;-;2017-01-15;-;MAT_AC;-;-;1966;15.0;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
1912;B;-;2017-12-28;-;MAT_PVCV;TYP_NTRV_STEEK;-;2012;;110;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;;;;VERB;
192;B;-;2017-01-30;-;MAT_AC;-;-;1969;;100;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;REPAR;
1123;B;-;2017-08-04;-;MAT_ST;-;-;1970;;150;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
395;B;-;2017-03-16;-;MAT_ST;-;-;1956;;100;BOM_ONB;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1627;B;-;2017-10-30;-;MAT_AC;-;-;1956;;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;REPAR;
