;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
1859;B;-;2014-10-07;-;MAT_ST;-;-;1954;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1553;B;-;2014-08-25;-;MAT_ST;-;-;1965;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1832;A;-;2014-10-03;-;MAT_AC;-;-;1960;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1727;C;-;2014-09-18;-;MAT_AC;TYP_AND;-;1973;12;100;BOM_ONB;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
798;B;-;2014-05-21;-;MAT_AC;-;-;1987;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
2346;B;-;2014-12-17;-;MAT_AC;-;-;1982;10;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
1517;B;-;2014-08-20;-;MAT_ST;-;-;1967;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
356;B;-;2014-03-02;-;MAT_AC;-;-;1969;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
2197;A;-;2014-11-26;-;MAT_AC;-;-;1965;17;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
333;B;-;2014-02-26;-;MAT_AC;-;-;1969;;100;BOM_JA;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
101;B;-;2014-01-23;-;MAT_AC;-;-;1970;7;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
864;C;-;2014-05-28;-;MAT_PVC;TYP_TRV_STEEK;-;2010;4;103;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1852;A;-;2014-10-06;-;MAT_GG;-;-;1965;9;80;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1454;A;-;2014-08-12;-;MAT_PE;-;-;2000;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1223;B;-;2014-07-14;-;MAT_AC;-;-;1970;;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
136;A;-;2014-01-29;-;MAT_AC;TYP_NTRV_STEEK;-;1970;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
258;A;-;2014-02-13;-;MAT_AC;-;-;1959;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2260;A;-;2014-12-03;-;MAT_AC;TYP_AND;-;1970;;250;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;ORZ_SPON2_AANT;;VERB;
