;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
1296;A;-;2010-07-06;-;MAT_AC;-;-;1960;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2700;A;-;2010-12-16;-;MAT_AC;-;-;1943;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1151;B;-;2010-06-23;-;MAT_ST;-;-;1952;;125;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1782;A;-;2010-08-25;-;MAT_AC;-;-;1936;12;50;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
755;B;-;2010-04-28;-;MAT_AC;-;-;1968;14;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1259;B;-;2010-07-02;-;MAT_AC;-;-;1935;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
1312;B;-;2010-07-08;-;-;TYP_AND;-;1958;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
106;B;-;2010-01-15;-;MAT_AC;-;-;1967;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
100;A;-;2010-01-14;-;MAT_AC;-;-;1960;12;100;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2126;B;-;2010-10-09;-;MAT_PVCV;-;-;2010;10;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2671;A;-;2010-12-13;-;MAT_PE;-;-;2000;;40;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
1845;A;-;2010-09-01;-;MAT_AC;TYP_NTRV_STEEK;-;1958;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_EXTERN;;;;VERB;
1621;B;-;2010-08-01;-;MAT_ST;-;-;1965;;250;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
901;A;-;2010-05-20;-;MAT_GG;TYP_NTRV_STEEK;-;1951;;100;BOM_NEE;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;VERB_SCHUIF;BI_GG_GEEN;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
687;C;-;2010-04-19;-;MAT_GG;TYP_LMOF;-;1958;10;125;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
915;B;-;2010-05-25;-;MAT_PVCV;-;-;2008;;110;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1473;A;-;2010-07-16;-;MAT_AC;TYP_NTRV_STEEK;-;1952;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
399;A;-;2010-03-02;-;MAT_GG;TYP_LMOF;-;1916;;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;VERB_SCHEUR;BI_GG_GEEN;ORZ_EXTERN;;;;VERB;
960;A;-;2010-05-31;-;MAT_PE;-;-;2009;3.8;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1838;B;-;2010-09-01;-;MAT_PVC;-;-;1971;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
2000;A;-;2010-09-22;-;MAT_AC;-;-;1960;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
534;A;-;2010-03-24;-;MAT_AC;TYP_NTRV_STEEK;-;1976;;300;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_EXTERN;;;;VERB;
2142;B;-;2010-10-12;-;MAT_AC;-;-;1964;4;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1524;B;-;2010-07-19;-;MAT_ST;-;-;1951;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2344;B;-;2010-11-07;-;MAT_AC;-;-;1965;27;300;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
87;A;-;2010-01-13;-;MAT_AC;-;-;1981;15;150;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
517;B;-;2010-03-22;-;MAT_AC;-;-;1960;;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
666;B;-;2010-04-16;-;MAT_AC;-;-;1988;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
1142;B;-;2010-06-22;-;MAT_AC;-;-;1959;14;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
810;B;-;2010-05-06;-;MAT_PVCV;-;-;2007;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
955;C;-;2010-05-31;-;MAT_PVC;TYP_TRV_STEEK;-;1971;6;188;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1779;B;-;2010-08-25;-;MAT_AC;-;-;1960;;100;BOM_JA;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1737;B;-;2010-08-19;-;MAT_ST;-;-;1928;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1419;A;-;2010-07-14;-;MAT_PVC;-;-;1974;5.9;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
268;A;-;2010-02-07;-;MAT_AC;TYP_NTRV_STEEK;-;1951;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2710;A;-;2010-12-17;-;MAT_AC;-;-;1982;25;300;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
1754;A;-;2010-08-20;-;MAT_AC;TYP_NTRV_STEEK;-;1961;;50;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;;;;VERB;
2012;A;-;2010-09-23;-;MAT_PE;-;-;1977;11.4;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1731;B;-;2010-08-18;-;MAT_ST;-;-;1929;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
919;B;-;2010-05-25;-;MAT_ST;-;-;1958;10;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
417;B;-;2010-03-05;-;-;TYP_AND;-;1980;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;;;;VERB;
1184;B;-;2010-06-26;-;MAT_AC;-;-;1982;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1266;B;-;2010-07-03;-;MAT_AC;-;-;1966;;100;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2437;B;-;2010-11-19;-;MAT_AC;-;-;1979;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
862;A;-;2010-05-13;-;MAT_PE;TYP_AND;-;1998;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
2207;A;-;2010-10-19;-;MAT_AC;-;-;1955;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
625;A;-;2010-04-12;-;MAT_AC;-;-;1961;12;50;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2653;B;-;2010-12-10;-;MAT_AC;-;-;1984;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_EXTERN;;;;BUIS;
2195;B;-;2010-10-17;-;MAT_AC;-;-;1962;;150;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2098;A;-;2010-10-05;-;MAT_AC;-;-;1964;15;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
1425;B;-;2010-07-15;-;MAT_ST;-;-;1957;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1859;A;-;2010-09-02;-;MAT_AC;-;-;1935;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2028;A;-;2010-09-28;-;MAT_NG;TYP_AND;-;1992;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
2529;A;-;2010-11-30;-;MAT_GG;-;-;1978;9;100;BOM_JA;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2407;A;-;2010-11-16;-;MAT_PE;-;-;1996;6.3;110;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1895;B;-;2010-09-08;-;MAT_AC;-;-;1982;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
642;C;-;2010-04-13;-;MAT_GG;TYP_LMOF;-;1958;10;125;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
2119;B;-;2010-10-08;-;MAT_ST;-;-;-1;;400;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1675;A;-;2010-08-09;-;MAT_AC;-;-;1969;15;150;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
311;A;-;2010-02-16;-;MAT_AC;-;-;1969;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1676;A;-;2010-08-10;-;MAT_PE;-;-;1998;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;;;;BUIS;
1880;B;-;2010-09-06;-;MAT_GG;-;-;1955;;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;BI_GG_ONB;ORZ_EXTERN;;;;BUIS;
628;C;-;2010-04-12;-;MAT_PVC;TYP_TRV_STEEK;-;1972;4;118;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2554;B;-;2010-12-02;-;MAT_ST;-;-;1969;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
973;C;-;2010-06-02;-;MAT_NG;TYP_AND;-;1989;9;152;BOM_ONB;-;-1;BU_NG_ZI;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
89;B;-;2010-01-13;-;MAT_GG;-;-;1968;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
938;A;-;2010-05-27;-;MAT_AC;TYP_NTRV_STEEK;-;1988;;250;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
528;A;-;2010-03-23;-;MAT_AC;TYP_NTRV_STEEK;-;-1;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_EXTERN;;;;VERB;
2537;C;-;2010-11-30;-;MAT_GG;TYP_LMOF;-;1937;10;125;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
650;B;-;2010-04-14;-;MAT_AC;-;-;1948;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
2431;A;-;2010-11-18;-;MAT_AC;TYP_NTRV_STEEK;-;1988;;250;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
263;A;-;2010-02-05;-;MAT_GG;-;-;1979;9.5;125;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2306;B;-;2010-11-02;-;MAT_AC;-;-;1959;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2687;B;-;2010-12-14;-;MAT_ST;-;-;1933;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1053;A;-;2010-06-11;-;MAT_AC;TYP_NTRV_STEEK;-;1979;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;VERB;
1701;B;-;2010-08-12;-;MAT_AC;-;-;1973;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1673;A;-;2010-08-09;-;MAT_AC;TYP_NTRV_STEEK;-;1965;;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;;;;VERB;
891;B;-;2010-05-19;-;MAT_AC;-;-;1967;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1492;B;-;2010-07-17;-;MAT_AC;-;-;1960;14;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
400;A;-;2010-03-02;-;MAT_AC;-;-;1961;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2599;C;-;2010-12-07;-;MAT_GG;TYP_LMOF;-;1927;11;152;BOM_ONB;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
139;A;-;2010-01-19;-;MAT_AC;-;-;1959;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2665;A;-;2010-12-12;-;MAT_AC;TYP_NTRV_STEEK;-;1978;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1927;C;-;2010-09-13;-;MAT_GG;TYP_LMOF;-;1954;10;150;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
2176;A;-;2010-10-14;-;MAT_PE;-;-;1973;;32;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2577;A;-;2010-12-05;-;MAT_GG;-;-;1951;9;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;;;;BUIS;
2557;C;-;2010-12-03;-;MAT_PE_AND;TYP_AND;-;2009;7;49;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
96;A;-;2010-01-14;-;MAT_GG;-;-;1932;10;150;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2132;C;-;2010-10-11;-;MAT_PVC;TYP_TRV_STEEK;-;2005;5;151;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
305;A;-;2010-02-15;-;MAT_AC;-;-;1967;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1153;A;-;2010-06-23;-;MAT_AC;-;-;1980;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
1872;A;-;2010-09-04;-;MAT_AC;-;-;1964;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
337;B;-;2010-02-19;-;MAT_AC;-;-;1972;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1862;A;-;2010-09-03;-;MAT_AC;-;-;1954;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1620;B;-;2010-08-01;-;MAT_ST;-;-;1964;;200;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1566;B;-;2010-07-26;-;-;-;-;-1;;50;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1330;B;-;2010-07-09;-;MAT_ST;-;-;1966;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
476;A;-;2010-03-15;-;MAT_PVC;-;-;1965;;25;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
836;B;-;2010-05-10;-;-;TYP_AND;-;2006;;110;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
945;A;-;2010-05-28;-;MAT_AC;-;-;1961;15;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
858;A;-;2010-05-13;-;MAT_AC;-;-;1954;15;150;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
617;A;-;2010-04-09;-;MAT_AC;-;-;1971;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
829;A;-;2010-05-10;-;MAT_AC;-;-;1988;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2215;B;-;2010-10-20;-;-;TYP_AND;-;1970;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;;;;VERB;
2022;C;-;2010-09-27;-;MAT_PE_AND;TYP_AND;-;2011;7;49;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1516;B;-;2010-07-19;-;MAT_AC;-;-;1969;;100;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1010;A;-;2010-06-07;-;MAT_AC;-;-;1957;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
270;A;-;2010-02-08;-;MAT_AC;TYP_AND;-;1967;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
304;A;-;2010-02-15;-;MAT_AC;-;-;1985;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2743;A;-;2010-12-21;-;MAT_PE;-;-;2010;6.6;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
393;B;-;2010-03-02;-;MAT_PVC;-;-;1974;3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
657;A;-;2010-04-15;-;MAT_PVC;-;-;1975;7.3;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2699;B;-;2010-12-16;-;MAT_AC;-;-;1958;14;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1606;C;-;2010-07-30;-;MAT_PVC;TYP_TRV_STEEK;-;1982;6;188;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1968;B;-;2010-09-19;-;MAT_AC;-;-;1964;;125;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
721;A;-;2010-04-23;-;MAT_AC;-;-;1982;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1464;B;-;2010-07-15;-;MAT_AC;-;-;1960;;100;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
1294;B;-;2010-07-06;-;MAT_ST;-;-;1962;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
169;A;-;2010-01-22;-;MAT_PVC;TYP_NTRV_STEEK;-;1988;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
197;A;-;2010-01-27;-;MAT_AC;TYP_NTRV_STEEK;-;1959;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
220;C;-;2010-01-30;-;MAT_GG;TYP_LMOF;-;1960;9;100;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
226;B;-;2010-01-30;-;-;-;-;1957;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
