;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
137;B;-;2018-01-19;-;MAT_AC;-;-;1972;;150.0;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1523;B;50435822;2018-08-08;DW;MAT_PVC;;-;1979;4.0;110.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
733;B;50428793;2018-05-08;DW;MAT_GG;;-;1957;10.0;250.0;BOM_NEE;RELIN_NEE;-1;KB_NEE;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_AND;BI_GG_ONB;ORZ_EXTERN;-;-;-;BUIS;
633;B;50427117;2018-04-16;DW;MAT_AC;;-;1985;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;LENGTE_ONB;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
893;B;50430763;2018-05-30;DW;MAT_AC;;-;1965;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1719;B;50436996;2018-08-28;DW;MAT_AC;;-;1989;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1039;B;50433018;2018-06-17;DW;MAT_ST;;-;1929;-1.0;80.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
2487;B;-1;2018-12-21;DW;MAT_AC;;-;1969;-1.0;100.0;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1545;B;50435935;2018-08-10;DW;MAT_ST;;-;1985;-1.0;50.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1228;B;50434585;2018-07-09;DW;MAT_AC;;-;1963;-1.0;150.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1375;B;50435505;2018-07-25;DW;MAT_ST;;-;1929;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1138;B;50433888;2018-06-28;DW;MAT_AC;;-;1976;-1.0;200.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1412;B;50435722;2018-07-30;DW;MAT_ST;;-;1968;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
2347;B;-1;2018-11-22;DW;MAT_AC;;-;1966;-1.0;100.0;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;-;-;BUIS;
1438;B;50435687;2018-08-01;DW;MAT_ST;;-;1970;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1429;B;50435622;2018-07-31;DW;MAT_ST;;-;1950;-1.0;125.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1078;B;50432979;2018-06-21;DW;MAT_ST;;-;1961;-1.0;80.0;BOM_JA;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
2323;B;-1;2018-11-19;DW;MAT_AC;;-;1986;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1292;B;50435114;2018-07-17;DW;MAT_ST;TYP_LMOF;-;1938;-1.0;80.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;VERB;
1422;B;50435679;2018-07-31;DW;MAT_AC;;-;1971;-1.0;150.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
313;B;-;2018-02-21;-;MAT_AC;-;-;1970;;250.0;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
1961;B;-1;2018-10-02;DW;MAT_ST;;-;1958;-1.0;80.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1842;B;50439065;2018-09-15;DW;MAT_PVC;TYP_NTRV_STEEK;-;2018;-1.0;63.0;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;VERB_SCHUIF;-;ORZ_INTERN;-;-;ORZ_INT_AANLEG;VERB;
1491;B;50435775;2018-08-06;DW;MAT_AC;;-;1986;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1231;B;50434727;2018-07-10;DW;MAT_AC;;-;1972;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;BUIS_AND;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1116;B;50435882;2018-06-26;DW;MAT_ST;;-;1955;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1314;B;50435200;2018-07-19;DW;MAT_GG;;-;1967;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_NEE;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1936;B;-1;2018-09-28;DW;MAT_ST;;-;1965;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;BUIS_AND;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
2462;B;-1;2018-12-18;DW;MAT_ST;;-;1935;-1.0;350.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1071;B;50432840;2018-06-20;DW;MAT_AC;;-;1982;-1.0;150.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;LENGTE_ONB;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
362;B;-;2018-02-26;-;MAT_AC;-;-;1961;20.0;100.0;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2428;B;-1;2018-12-12;DW;MAT_AC;;-;1991;-1.0;150.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;-;-;BUIS;
859;B;50430212;2018-05-26;DW;MAT_ST;;-;1968;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1058;B;50433270;2018-06-19;DW;MAT_ST;;-;1971;-1.0;50.0;BOM_JA;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1464;B;50435705;2018-08-03;DW;MAT_AC;;-;1968;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
1426;B;50435646;2018-07-31;DW;MAT_AC;TYP_AND;-;1963;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
1093;B;50432986;2018-06-22;DW;MAT_AC;;-;1971;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1065;B;50432697;2018-06-20;DW;MAT_ST;TYP_AND;-;1961;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;VERB;
703;B;50428394;2018-05-01;DW;MAT_ST;;-;1972;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
2179;B;-1;2018-10-29;DW;MAT_AC;;-;1970;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
578;B;50426539;2018-04-10;DW;MAT_ST;;-;1957;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1476;B;50435717;2018-08-04;DW;MAT_ST;;-;1966;-1.0;80.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
773;B;50429266;2018-05-15;DW;MAT_ST;;-;1962;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
2491;B;-1;2018-12-21;DW;MAT_PVC;;-;1978;4.0;110.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1178;B;50434188;2018-07-04;DW;MAT_AC;;-;1979;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1052;B;50432592;2018-06-19;DW;MAT_AC;;-;1977;12.0;100.0;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
363;B;-;2018-02-27;-;MAT_GG;-;-;1959;;100.0;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1415;B;50435618;2018-07-30;DW;MAT_ST;;-;1963;-1.0;80.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
708;B;50428525;2018-05-02;DW;MAT_GG;TYP_LMOF;-;1952;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_NEE;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
2299;B;-1;2018-11-15;DW;MAT_GG;;-;1952;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;KB_NEE;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;-;-;BUIS;
1403;B;50435744;2018-07-28;DW;MAT_ST;;-;1979;-1.0;150.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1702;B;50437094;2018-08-26;DW;MAT_AC;;-;1976;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1776;B;50438360;2018-09-06;DW;MAT_ST;;-;1950;-1.0;80.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
622;B;50426799;2018-04-13;DW;MAT_ST;;-;1957;-1.0;80.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
253;B;-;2018-02-10;-;MAT_AC;-;-;1978;;150.0;BOM_ONB;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2425;B;-1;2018-12-11;DW;MAT_AC;;-;1965;-1.0;300.0;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1859;B;50439483;2018-09-17;DW;MAT_ST;;-;1953;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1559;B;50435900;2018-08-11;DW;MAT_GG;;-;1964;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;KB_NEE;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_SCHERF;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
2381;B;-1;2018-11-30;DW;MAT_AC;;-;1990;-1.0;200.0;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_AND;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1047;B;50432582;2018-06-18;DW;MAT_AC;;-;1980;-1.0;100.0;BOM_JA;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
752;B;50429089;2018-05-11;DW;MAT_ST;;-;1944;-1.0;80.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
366;B;-;2018-02-27;-;MAT_AC;TYP_AND;-;1962;;125.0;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;;;;VERB;
1379;B;50435554;2018-07-26;DW;MAT_AC;;-;1978;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_EXTERN;-;-;-;BUIS;
2376;B;-1;2018-11-28;DW;MAT_ST;TYP_LMOF;-;1950;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
726;B;50428646;2018-05-07;DW;MAT_ST;;-;1970;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
2263;B;-1;2018-11-08;DW;MAT_PVC;TYP_NTRV_STEEK;-;1981;-1.0;200.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
90;B;-;2018-01-18;-;MAT_AC;-;-;1963;;125.0;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1636;B;50436369;2018-08-19;DW;MAT_ST;;-;1967;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
990;B;50431781;2018-06-11;DW;MAT_AC;;-;1960;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_KLD0,8;DREMP_ONB;-;BUIS_AND;-;ORZ_EXTERN;-;-;-;BUIS;
1459;B;-1;2018-08-02;DW;MAT_GG;TYP_LMOF;-;1969;-1.0;350.0;BOM_ONB;RELIN_NEE;-1;KB_NEE;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;VERB;
706;B;50428451;2018-05-02;DW;MAT_PVC;;-;1975;4.0;110.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;LENGTE_ONB;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
1121;B;50433411;2018-06-26;DW;MAT_AC;;-;1959;-1.0;200.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;LENGTE_ONB;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
829;B;50429762;2018-05-21;DW;MAT_AC;;-;1973;-1.0;150.0;BOM_ONB;RELIN_NEE;-1;-;-1;-1;LENGTE_ONB;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
316;B;-;2018-02-21;-;MAT_GG;-;-;1954;20.0;200.0;BOM_NEE;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1037;B;50432429;2018-06-17;DW;MAT_AC;TYP_NTRV_STEEK;-;1987;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;VERB;
1647;B;50436090;2018-08-20;DW;MAT_AC;;-;1988;10.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;-;DEK_GRD1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
780;B;50429519;2018-05-15;DW;MAT_ST;;-;1930;-1.0;80.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
774;B;50429162;2018-05-15;DW;MAT_ST;;-;1962;-1.0;100.0;BOM_ONB;RELIN_NEE;-1;KB_ONB;-1;-1;-;DEK_0,8T1,5;DREMP_ONB;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;-;-;BUIS;
698;B;50428361;2018-04-30;DW;MAT_AC;;-;1979;-1.0;100.0;BOM_NEE;RELIN_NEE;-1;-;-1;-1;LENGTE_ONB;DEK_0,8T1,5;DREMP_ONB;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_ONB;-;-;BUIS;
258;B;-;2018-02-11;-;MAT_GG;-;-;1955;;150.0;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;REPAR;
189;B;-;2018-01-30;-;MAT_AC;-;-;1966;;100.0;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
