;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
1869;A;-;2013-09-09;-;MAT_AC;TYP_NTRV_STEEK;-;1950;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2800;B;-;2013-12-19;-;MAT_AC;-;-;1989;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2755;B;-;2013-12-12;-;MAT_ST;TYP_FLENS;-;1961;;80;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1922;B;-;2013-09-16;-;MAT_ST;-;-;1933;;125;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2225;C;-;2013-10-20;-;MAT_PVC;TYP_TRV_STEEK;-;1963;9;297;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2674;A;-;2013-12-04;-;MAT_AC;-;-;1958;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1168;A;-;2013-06-12;-;MAT_PVC;-;-;1990;4.7;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
67;B;-;2013-01-14;-;MAT_AND;TYP_LMOF;-;1966;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1164;B;-;2013-06-12;-;MAT_AC;-;-;1962;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2049;A;-;2013-09-28;-;MAT_PVC;-;-;1961;3.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
266;B;-;2013-02-06;-;MAT_ST;-;-;1956;;125;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;REPAR;
1435;C;-;2013-07-17;-;MAT_NG;TYP_AND;-;2002;9;204;BOM_ONB;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_EXTERN;;;;BUIS;
198;A;-;2013-01-29;-;MAT_PE;-;-;1969;3.6;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1178;B;-;2013-06-13;-;MAT_AC;-;-;1973;;50;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2747;A;-;2013-12-11;-;MAT_AC;-;-;1959;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
796;B;-;2013-04-18;-;MAT_ST;TYP_LMOF;-;1952;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
186;B;-;2013-01-27;-;MAT_AND;TYP_NTRV_STEEK;-;1965;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;;;;VERB;
239;C;-;2013-02-04;-;MAT_NG;TYP_AND;-;1998;9;204;BOM_ONB;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
389;A;-;2013-02-24;-;MAT_GG;-;-;1973;9;80;BOM_JA;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
343;B;-;2013-02-18;-;MAT_AC;-;-;1954;14;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2155;A;-;2013-10-11;-;MAT_PVC;-;-;1972;3.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
189;B;-;2013-01-28;-;MAT_ST;-;-;1958;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1658;B;-;2013-08-19;-;MAT_ST;-;-;1963;;125;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
840;A;-;2013-04-25;-;MAT_AC;-;-;1961;12;50;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2206;B;-;2013-10-17;-;MAT_AC;-;-;1964;14;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
420;B;-;2013-02-27;-;MAT_PVC;-;-;1974;4;110;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2572;B;-;2013-11-18;-;MAT_NG;-;-;1973;;100;BOM_NEE;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_NG_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2056;B;-;2013-09-30;-;MAT_ST;-;-;1953;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
836;B;-;2013-04-24;-;MAT_ST;-;-;1949;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1118;B;-;2013-06-07;-;MAT_PVCV;TYP_FLENS;-;2012;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1979;A;-;2013-09-20;-;MAT_AC;-;-;1959;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
536;A;-;2013-03-14;-;MAT_AC;-;-;1967;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1660;B;-;2013-08-19;-;MAT_AC;-;-;1985;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
2238;B;-;2013-10-22;-;MAT_AC;-;-;1966;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2740;B;-;2013-12-11;-;MAT_ST;-;-;1934;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
288;C;-;2013-02-11;-;MAT_NG;TYP_AND;-;1993;10;306;BOM_ONB;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
1301;A;-;2013-06-27;-;MAT_PVC;TYP_PVCLIJM;-;1964;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2481;B;-;2013-11-06;-;MAT_GG;-;-;1965;;150;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
285;B;-;2013-02-09;-;MAT_AND;TYP_NTRV_STEEK;-;2004;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
77;A;-;2013-01-15;-;MAT_AC;-;-;1969;12;50;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
690;B;-;2013-04-04;-;MAT_AC;-;-;1978;14;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
2761;C;-;2013-12-13;-;MAT_GG;TYP_AND;-;1967;11;304;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
721;A;-;2013-04-09;-;MAT_AC;TYP_NTRV_STEEK;-;1958;;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1052;A;-;2013-05-28;-;MAT_AC;TYP_NTRV_STEEK;-;1964;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
2840;B;-;2013-12-30;-;MAT_AC;-;-;1969;14;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1901;C;-;2013-09-12;-;MAT_PVC;TYP_TRV_STEEK;-;1977;4;118;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_EXTERN;;;;BUIS;
1319;B;-;2013-06-30;-;MAT_ST;-;-;1967;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2473;B;-;2013-11-05;-;MAT_AC;-;-;1966;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
758;B;-;2013-04-15;-;MAT_PVC;TYP_TRV_STEEK;-;1996;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1750;B;-;2013-08-27;-;MAT_ST;-;-;1935;;125;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_AND;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
2538;A;-;2013-11-14;-;MAT_AC;-;-;1978;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
664;B;-;2013-03-31;-;MAT_AC;-;-;1969;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2218;B;-;2013-10-19;-;MAT_AC;-;-;1962;10;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1213;A;-;2013-06-17;-;MAT_AC;-;-;1952;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
112;A;-;2013-01-18;-;MAT_GG;-;-;1979;10;150;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;BI_GG_CL;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
1392;A;-;2013-07-09;-;MAT_AC;TYP_NTRV_STEEK;-;1975;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2314;A;-;2013-10-28;-;MAT_AC;-;-;1975;14;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1442;A;-;2013-07-18;-;MAT_AC;-;-;1964;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
982;B;-;2013-05-16;-;MAT_ST;-;-;1950;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2482;A;-;2013-11-06;-;MAT_AC;-;-;1938;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1910;B;-;2013-09-13;-;MAT_ST;-;-;1960;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1785;B;-;2013-08-30;-;MAT_AC;-;-;1964;;100;BOM_JA;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
736;C;-;2013-04-11;-;MAT_PVC;TYP_TRV_STEEK;-;1983;4;118;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1490;A;-;2013-07-26;-;MAT_AC;TYP_NTRV_STEEK;-;1964;;150;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2262;B;-;2013-10-25;-;MAT_ST;TYP_FLENS;-;1959;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1861;B;-;2013-09-08;-;MAT_AC;-;-;1976;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
306;C;-;2013-02-13;-;MAT_PVC;TYP_TRV_STEEK;-;1972;3;85;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
677;A;-;2013-04-03;-;MAT_AC;TYP_FLENS;-;1987;;800;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
